id,text,label,source,platform_type,language,date_collected,text_length,clean_text,label_encoded
UG_TRUE_844,Omuwendo gw’abafiiridde mu muliro gw’e Kigoogwa gulinnye  – baweze 31,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,omuwendo gwabafiiridde mu muliro gwe kigoogwa gulinnye baweze 31,1
UG_TRUE_845,Akabenje kagudde e Namboole – Taxi etomereganye ne mmotoka ya Buyonjo nekwata omuliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,akabenje kagudde e namboole taxi etomereganye ne mmotoka ya buyonjo nekwata omuliro,1
UG_TRUE_846,Essomero lya St.James Bbiina Primary School e Mutungo likutte omuliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,essomero lya stjames bbiina primary school e mutungo likutte omuliro,1
UG_TRUE_847,Abaana 3 bafiiridde mu kabenje e Njeru,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,abaana 3 bafiiridde mu kabenje e njeru,1
UG_TRUE_848,Akakiiko k’eddembe ly’obuntu mu Wakiso kalabudde ku mmere ekolebwa nga teriimu biriisa – kawagidde ebbago ly’etteeka ly’emmere erireetebwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,akakiiko keddembe lyobuntu mu wakiso kalabudde ku mmere ekolebwa nga teriimu biriisa kawagidde ebbago lyetteeka lyemmere erireetebwa,1
UG_TRUE_849,Police eggalidde abayizi ba Kyambogo University 11 – bateeberezebwa okwenyigira mu kwekalakaasa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,police eggalidde abayizi ba kyambogo university 11 bateeberezebwa okwenyigira mu kwekalakaasa,1
UG_TRUE_850,Abantu baweze 24 abaafiira mu muliro ogwakwata emmotoka y’amafuta e Kigoogwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,abantu baweze 24 abaafiira mu muliro ogwakwata emmotoka yamafuta e kigoogwa,1
UG_TRUE_851,President Museven agambye nti UCDA kye kimu ku bitongole ebibadde binyunyuunta government era kirina okuvaawo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,president museven agambye nti ucda kye kimu ku bitongole ebibadde binyunyuunta government era kirina okuvaawo,1
UG_TRUE_852,Omulembe gwa bannantagambwako guvudde ku bazadde kusuulirira baana babwe – Ssaabasumba Ssemogerere,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,omulembe gwa bannantagambwako guvudde ku bazadde kusuulirira baana babwe ssaabasumba ssemogerere,1
UG_TRUE_853,Abantu 3 bafiiridde mu bubenje obugudde e Masaka – Lukululana zitomereganye,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,abantu 3 bafiiridde mu bubenje obugudde e masaka lukululana zitomereganye,1
UG_TRUE_854,Omuliro gukutte ennyumba e Kamwokya – omwana afiiriddemu abalala balumiziddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,omuliro gukutte ennyumba e kamwokya omwana afiiriddemu abalala balumiziddwa,1
UG_TRUE_855,Okukebera endagabutonde ku bantu abafiiriddwako abaabwe mu muliro ogwavudde ku mafuta e Kigoogwa kuwedde,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,okukebera endagabutonde ku bantu abafiiriddwako abaabwe mu muliro ogwavudde ku mafuta e kigoogwa kuwedde,1
UG_TRUE_856,Eyali omuwandiisi wa kooti ya Kisekwa Milly Naluwenda – agyiddwako emisango gy’okutemula eyali omukulu w’ekika ky’Endiga Eng.Daniel Bbosa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,eyali omuwandiisi wa kooti ya kisekwa milly naluwenda agyiddwako emisango gyokutemula eyali omukulu wekika kyendiga engdaniel bbosa,1
UG_TRUE_857,Ssenkulu wa KCCA omuggya Frank Nyakaana alambise byatandikirako okukola – essira alitadde ku kukulwanyisa nguzi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,ssenkulu wa kcca omuggya frank nyakaana alambise byatandikirako okukola essira alitadde ku kukulwanyisa nguzi,1
UG_TRUE_858,Amannya g’abantu 15 gegaakawebwayo – abagambibwa nti bebaafiiridde mu muliro ogwavudde ku mmotoka y’amafuta,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,amannya gabantu 15 gegaakawebwayo abagambibwa nti bebaafiiridde mu muliro ogwavudde ku mmotoka yamafuta,1
UG_TRUE_859,Parliament eyisizza etteeka eppya ku bibira – NFA eggyiddwawo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,parliament eyisizza etteeka eppya ku bibira nfa eggyiddwawo,1
UG_TRUE_860,Government eyongedde okumyumyula etteeka erikwata kukubowa endagamuntu – osobola okusibwa emyaka 3,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,government eyongedde okumyumyula etteeka erikwata kukubowa endagamuntu osobola okusibwa emyaka 3,1
UG_TRUE_861,Abantu 11 bakakasiddwa nti bafiiridde mu muliro oguvudde ku mmotoka y’amafuta egudde e Matugga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 11 bakakasiddwa nti bafiiridde mu muliro oguvudde ku mmotoka yamafuta egudde e matugga,1
UG_TRUE_862,Abantu abatanamanyika muwendo bafiiridde mu muliro oguvudde  ku mmotoka y’amafuta e Matugga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,abantu abatanamanyika muwendo bafiiridde mu muliro oguvudde ku mmotoka yamafuta e matugga,1
UG_TRUE_863,Abatuuze bataasizza omwana abadde awambiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,abatuuze bataasizza omwana abadde awambiddwa e ssembabule,1
UG_TRUE_864,AIDO Network International etongozza kaweefube w’okubanja ebintu by’obuwangwa bwa Africa ebikyakuumibwa abazungu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,aido network international etongozza kaweefube wokubanja ebintu byobuwangwa bwa africa ebikyakuumibwa abazungu,1
UG_TRUE_865,Okujaguza emyaka 60 egy’Abajulizi ba Uganda – mu St.Peter’s Basilica e Vatican,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,okujaguza emyaka 60 egyabajulizi ba uganda mu stpeters basilica e vatican,1
UG_TRUE_866,Kisaka ne banne basindikiddwa ku alimanda e Luzira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,kisaka ne banne basindikiddwa ku alimanda e luzira,1
UG_TRUE_867,Omujaasi wa UPDF attiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6,omujaasi wa updf attiddwa e ssembabule,1
UG_TRUE_868,Abaali bakulira KCCA – Dorothy Kisaka ne banne batuusiddwa mu kooti e Kasaangati ku by’emisango gy’e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,abaali bakulira kcca dorothy kisaka ne banne batuusiddwa mu kooti e kasaangati ku byemisango gye kiteezi,1
UG_TRUE_869,Ababbi bamenye amaduuka eKiriri Gomba – omu attiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,ababbi bamenye amaduuka ekiriri gomba omu attiddwa,1
UG_TRUE_870,UNRA erina ebyapa ebisoba mu 6000 – bya bannauganda abaabiwaayo kusalibweko ettaka ly’enguudo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,unra erina ebyapa ebisoba mu 6000 bya bannauganda abaabiwaayo kusalibweko ettaka lyenguudo,1
UG_TRUE_871,Okusabira omugenzi Bishop Samuel Balagadde Ssekkadde mu lutikko e Namirembe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,okusabira omugenzi bishop samuel balagadde ssekkadde mu lutikko e namirembe,1
UG_TRUE_872,Abantu 4 bafiiridde mu kabenje akagudde ku Lubaga road mu Kampala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,abantu 4 bafiiridde mu kabenje akagudde ku lubaga road mu kampala,1
UG_TRUE_873,Abakuumi banywedde omwenge gwebabadde bakuuma nebasuula emmundu e Kyotera – Police ebakutte,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,abakuumi banywedde omwenge gwebabadde bakuuma nebasuula emmundu e kyotera police ebakutte,1
UG_TRUE_874,Abantu 6 bafiiridde mu kabenje e Luweero,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,abantu 6 bafiiridde mu kabenje e luweero,1
UG_TRUE_875,Dorothy Kisaka ne banne basuze mu kaduukulu ka police,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,dorothy kisaka ne banne basuze mu kaduukulu ka police,1
UG_TRUE_876,"Eyali Omulabirizi we Namirembe Balagadde Ssekadde aziikibwa ku Thursday nga 17 October,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,eyali omulabirizi namirembe balagadde ssekadde aziikibwa ku thursday nga 17 october2024,1
UG_TRUE_877,"Nsalesale wa UNEB ow’amasomero okutwalayo obubonero bw’abayizi aweddeko nga 15 October,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,nsalesale wa uneb owamasomero okutwalayo obubonero bwabayizi aweddeko nga 15 october2024,1
UG_TRUE_878,Bishop Samuel Balagadde Ssekadde kitalo ! 1944 – 2024,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,bishop samuel balagadde ssekadde kitalo 1944 2024,1
UG_TRUE_879,Aba Buganda kwekwaffe batabukidde minister Sam Mayanja  ku ky’okutyoboola Namulondo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,aba buganda kwekwaffe batabukidde minister sam mayanja ku kyokutyoboola namulondo,1
UG_TRUE_880,Abaali bakulira KCCA abaagobwa olwa kasasiro w’e Kiteezi – bayitiddwa ku kitebe kya bambega CID,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,abaali bakulira kcca abaagobwa olwa kasasiro kiteezi bayitiddwa ku kitebe kya bambega cid,1
UG_TRUE_881,Omuliro gukutte amayumba ku kyalo Bulange mu Lubaga – ebintu by’abatuuze biweddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,omuliro gukutte amayumba ku kyalo bulange mu lubaga ebintu byabatuuze biweddewo,1
UG_TRUE_882,Akulira eby’okwerinda ku kyalo asangiddwa attiddwa – mu district ye Kyotera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,akulira ebyokwerinda ku kyalo asangiddwa attiddwa mu district ye kyotera,1
UG_TRUE_883,Ekanisa ya St.John’s Kiwaatule ekutuddwa ku busumba bwe Kira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,ekanisa ya stjohns kiwaatule ekutuddwa ku busumba bwe kira,1
UG_TRUE_884,Abakulisitaayo e Bussi batandise okuzimba ekanisa – oluvannyuma lw’emyaka 40,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,abakulisitaayo e bussi batandise okuzimba ekanisa oluvannyuma lwemyaka 40,1
UG_TRUE_885,Kooti eragidde NEMA yewozeeko ku nteekateeka z’okumenya ennyumba ezigambibwa okubeera mu ntobazi e Busaabala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,kooti eragidde nema yewozeeko ku nteekateeka zokumenya ennyumba ezigambibwa okubeera mu ntobazi e busaabala,1
UG_TRUE_886,Abantu 2 bakwatiddwa ku bigambibwa nti babadde bafera amasomero bagaguze ebibuuzo bya UNEB 2024,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 2 bakwatiddwa ku bigambibwa nti babadde bafera amasomero bagaguze ebibuuzo bya uneb 2024,1
UG_TRUE_887,Omuliro gusaanyizaawo ebintu by’abayizi ku ssomero lya Bilal Islamic Institute Kakiri,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,omuliro gusaanyizaawo ebintu byabayizi ku ssomero lya bilal islamic institute kakiri,1
UG_TRUE_888,Ettemu e Mityana – omusajja asse mukaziwe n’omuzzukulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,ettemu e mityana omusajja asse mukaziwe nomuzzukulu,1
UG_TRUE_889,"Abantu abasoba mu mitwalo 20,000 bebalindiridde okuwanikibwa ku kalabba",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,abantu abasoba mu mitwalo 20000 bebalindiridde okuwanikibwa ku kalabba,1
UG_TRUE_890,President Museveni anenyezza bannauganda abakyalemedde mu bwavu – nga Uganda ejaguza ameefuga age 62,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,president museveni anenyezza bannauganda abakyalemedde mu bwavu nga uganda ejaguza ameefuga age 62,1
UG_TRUE_891,Ameefuga ga Uganda ag’e 62 – okuddamu okwekenneenya n’okunyweza ebiruubirirwa byaffe!,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,ameefuga ga uganda age 62 okuddamu okwekenneenya nokunyweza ebiruubirirwa byaffe,1
UG_TRUE_892,Ab’oLuganda 4 bafiiridde mu muliro e Namutumba,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,aboluganda 4 bafiiridde mu muliro e namutumba,1
UG_TRUE_893,Loole ya Kasasiro etomedde abantu – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,loole ya kasasiro etomedde abantu omu afiiriddewo,1
UG_TRUE_894,Police e Kyotera etaddewo sente ku bavubuka abateeberezebwa okubbisa emmundu mu kitundu ekyo – omusuubuzi w’emmwanyi baamubbako obukadde 150,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19,police e kyotera etaddewo sente ku bavubuka abateeberezebwa okubbisa emmundu mu kitundu ekyo omusuubuzi wemmwanyi baamubbako obukadde 150,1
UG_TRUE_895,President Museveni asonyiye ababadde bavunaanibwa ogw’okubulankanya ensimbi ezaali ez’okugulira ba ssentebe b’ebyalo eggaali,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,president museveni asonyiye ababadde bavunaanibwa ogwokubulankanya ensimbi ezaali ezokugulira ba ssentebe bebyalo eggaali,1
UG_TRUE_896,Police etandise okunoonyereza ku ngeri abaagalana 2 bwebaagudde mu nnyanja nebafiiramu Entebbe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,police etandise okunoonyereza ku ngeri abaagalana 2 bwebaagudde mu nnyanja nebafiiramu entebbe,1
UG_TRUE_897,UBOS efulumizza alipoota eyenkomeredde ku byava mu kubala abantu mu Uganda eya 2024 –,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,ubos efulumizza alipoota eyenkomeredde ku byava mu kubala abantu mu uganda eya 2024,1
UG_TRUE_898,Government yakuwa abaakosebwa kasasiro e Kiteezi obukadde bwa shs 2 buli maka – bagende bapangise ewalala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,government yakuwa abaakosebwa kasasiro e kiteezi obukadde bwa shs 2 buli maka bagende bapangise ewalala,1
UG_TRUE_899,Parliament eragidde nti ettaka lya Equal Opportunities Commission likolebweko ekyapa ekyenjawulo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,parliament eragidde nti ettaka lya equal opportunities commission likolebweko ekyapa ekyenjawulo,1
UG_TRUE_900,Government ya Uganda etongozza enkola y’okumutimbagano okussiddwa ebintu byonna ebikwata ku ttaka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,government ya uganda etongozza enkola yokumutimbagano okussiddwa ebintu byonna ebikwata ku ttaka,1
UG_TRUE_901,President Museveni atuuzizza Dr. Crispus Kiyonga  nga Chancellor wa Makerere University ow’omunaana,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,president museveni atuuzizza dr crispus kiyonga nga chancellor wa makerere university owomunaana,1
UG_TRUE_902,Police ye Kasangati eggalidde omusirikale waayo ateeberezebwa okusobya ku mwana we – wa myaka 13,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,police ye kasangati eggalidde omusirikale waayo ateeberezebwa okusobya ku mwana wa myaka 13,1
UG_TRUE_903,Laddu ekubye abayizi b’essomero 14 e Mubende – babadde mu bibiina,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,laddu ekubye abayizi bessomero 14 e mubende babadde mu bibiina,1
UG_TRUE_904,UNEB efulumizza ennambika esembayo enaagobererwa abayizi abagenda okutuula ebigezo eby’akamalirizo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,uneb efulumizza ennambika esembayo enaagobererwa abayizi abagenda okutuula ebigezo ebyakamalirizo,1
UG_TRUE_905,Abantu 5 bebaakakasibwa nti bafiiridde mu nnyanja – babadde bava Lujaabwa Ssese,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,abantu 5 bebaakakasibwa nti bafiiridde mu nnyanja babadde bava lujaabwa ssese,1
UG_TRUE_906,Isaac Ssemakadde alondeddwa nga president wa Uganda Law Society – ku kisanja kya myaka 2,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,isaac ssemakadde alondeddwa nga president wa uganda law society ku kisanja kya myaka 2,1
UG_TRUE_907,Katikkiro awabudde government okuwandiika obupande bwokunguudo mu nnimi ennansi – kyakuyambako okulwanyisa obubenje,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,katikkiro awabudde government okuwandiika obupande bwokunguudo mu nnimi ennansi kyakuyambako okulwanyisa obubenje,1
UG_TRUE_908,Frank Nyakaana Rusa alondeddwa nga ssenkulu wa KCCA ow’ekiseera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,frank nyakaana rusa alondeddwa nga ssenkulu wa kcca owekiseera,1
UG_TRUE_909,Bannauganda abali mu bifo ebikosebwa amataba n’okubumbulukuka kw’ettaka –  balabuddwa okubeera ku bwerinde olw’enkuba ebindabinda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,bannauganda abali mu bifo ebikosebwa amataba nokubumbulukuka kwettaka balabuddwa okubeera ku bwerinde olwenkuba ebindabinda,1
UG_TRUE_910,Kyaddaaki government ekkirizza okuwaayo ensimbi eri Law Development Centre – okuwandiisa abayizi 1463 abaali baafikkira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,kyaddaaki government ekkirizza okuwaayo ensimbi eri law development centre okuwandiisa abayizi 1463 abaali baafikkira,1
UG_TRUE_911,Okukuza olunaku lw’abakadde nga 01 October  – mu Uganda bangi baasuulibwawo ab’oLuganda lwabwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,okukuza olunaku lwabakadde nga 01 october mu uganda bangi baasuulibwawo aboluganda lwabwe,1
UG_TRUE_912,Parliament etandise okwekenneenya ennoongosereza mu mateeka agagenderera okugatta ebitongole bya government – ebisiinga obungi bikwata ku bulimi na bulunzi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19,parliament etandise okwekenneenya ennoongosereza mu mateeka agagenderera okugatta ebitongole bya government ebisiinga obungi bikwata ku bulimi na bulunzi,1
UG_TRUE_913,President Yoweri Kaguta Museveni agobye ssenkulu wa KCCA Dorothy Kisaka n’abamyuka be,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,president yoweri kaguta museveni agobye ssenkulu wa kcca dorothy kisaka nabamyuka,1
UG_TRUE_914,Bbaasi ebaddemu abasaabaze ewambiddwa abayeekera nebajiteekera omuliro – ebadde eva South Sudan ng’eyingira Uganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,bbaasi ebaddemu abasaabaze ewambiddwa abayeekera nebajiteekera omuliro ebadde eva south sudan ngeyingira uganda,1
UG_TRUE_915,Obulabirizi bw’e Namirembe bukuzizza olunaku lw’okubuulira enjiri – balangiridde olutalo ku nguzi n’okujivumirira buli wamu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,obulabirizi bwe namirembe bukuzizza olunaku lwokubuulira enjiri balangiridde olutalo ku nguzi nokujivumirira buli wamu,1
UG_TRUE_916,Abantu 6 bafiiridde mu bubenje 2 obugudde e Iganga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9,abantu 6 bafiiridde mu bubenje 2 obugudde e iganga,1
UG_TRUE_917,Omuliro gusanyizaawo ebintu by’essomero n’amayumba g’abatuuze e Nakawa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,omuliro gusanyizaawo ebintu byessomero namayumba gabatuuze e nakawa,1
UG_TRUE_918,Ettaka erikaayanirwa wakati wa district ye Kaabong ne Kotido lyandisajjula embeera mu Kalamoja – kawefube w’okuggya emmundu ku bantu yaaliwo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,ettaka erikaayanirwa wakati wa district ye kaabong ne kotido lyandisajjula embeera mu kalamoja kawefube wokuggya emmundu ku bantu yaaliwo,1
UG_TRUE_919,Ministry ya Kampala egobye ekiragiro kya Lord Mayor ekiyimiriza akakiiko ka KCCA akanoonya ettaka ewagenda okuyiibwa kasasiro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,ministry ya kampala egobye ekiragiro kya lord mayor ekiyimiriza akakiiko ka kcca akanoonya ettaka ewagenda okuyiibwa kasasiro,1
UG_TRUE_920,Omusomesa agambibwa okuwamba omwana ow’emyaka 2 mu Kisenyi asindikiddwa ku alimanda – asoose kwetwala ku police emuweemu ensimbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,omusomesa agambibwa okuwamba omwana owemyaka 2 mu kisenyi asindikiddwa ku alimanda asoose kwetwala ku police emuweemu ensimbi,1
UG_TRUE_921,Parliament eyingidde mu nsonga y’abasomesa ba Kyambogo University abamaze omwaka mulamba nga tebasasulwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,parliament eyingidde mu nsonga yabasomesa ba kyambogo university abamaze omwaka mulamba nga tebasasulwa,1
UG_TRUE_922,Ababadde batambuliza ente enzibe 2 mu taxi – police ebakwatidde Kiboga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,ababadde batambuliza ente enzibe 2 mu taxi police ebakwatidde kiboga,1
UG_TRUE_923,"Government eyimirizza ebidduka byonna ebibadde biyita ku lutindo lwe Karuma – okuva nga 23 September,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,government eyimirizza ebidduka byonna ebibadde biyita ku lutindo lwe karuma okuva nga 23 september2024,1
UG_TRUE_924,Omuliro gukutte ekisulo ky’abayizi ku Kakungulu Memorial Kibuli – omuyizi omu afunye ebisago addusiddwa mu ddwaliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,omuliro gukutte ekisulo kyabayizi ku kakungulu memorial kibuli omuyizi omu afunye ebisago addusiddwa mu ddwaliro,1
UG_TRUE_925,Police e Mityana ekutte omusajja ateeberezebwa okutta mukaziwe – ng’amulaanga okukweka ensimbi ze n’azinywamu omwenge,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,police e mityana ekutte omusajja ateeberezebwa okutta mukaziwe ngamulaanga okukweka ensimbi ze nazinywamu omwenge,1
UG_TRUE_926,Abalina enzizi mu maka gabwe e Mubende bakutandika okuzisasulira omusolo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,abalina enzizi mu maka gabwe e mubende bakutandika okuzisasulira omusolo,1
UG_TRUE_927,President Museveni asuubizza nti eggaali y’omukka yegenda okumalawo akalippagano k’ebidduka  – asisinkanye ba CEO b’ebitongole ku nteekateeka y’okukulaakulanya obukiika kkono bwa Uganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,22,president museveni asuubizza nti eggaali yomukka yegenda okumalawo akalippagano kebidduka asisinkanye ba ceo bebitongole ku nteekateeka yokukulaakulanya obukiika kkono bwa uganda,1
