id,text,label,source,platform_type,language,date_collected,text_length
UG_TRUE_786,Abazigu basse omukuumi w’ebbaala nebanyagulula ne Supermarket e Kijabijo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_787,Ababadde babba kasooli e Nakaseke bakubiddwa mizibu – n’emmotoka yaabwe eteekeddwa omuliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_788,Omukadde yekumyeko omuliro e Kyotera – yasoose kulumiriza abaana be obutamufaako,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_789,Mwetondere bemusobezza mu nnaku zino eza Ssekukkulu esembedde – Ssaabasumba Augustine Kasujja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_790,Ssaabalabirizi Kazimba Mugalu alabudde government ya Uganda ku bannauganda abagenze ku kyeyo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_791,Mathias Mpuuga atongozza ekisinde ky’obufuzi ekiggya – ki Democratic Alliance,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_792,Government etandise okugezesa enkola y’okufunira abayizi eby’okulya ku masomero – etandika mu 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_793,President Museveni asuubizza okusaawo enkola empya ezinaasitula Kalamoja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_794,Nakayima asse 4 e Mubende – abalala 8 bapooca,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_795,Omukuumi asangiddwa yattiddwa e Masajja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,5
UG_TRUE_796,"Dr.Kiiza Besigye ne munne baziddwayo ku alimanda okutuusa nga 10 December,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_797,Abapolice 5 basuumusiddwa amaddaala okumyuka Ssaabapolice wa Uganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_798,Abaafiiridde mu kubumbulukuka kw’ettaka e Bulambuli baweze 22 – kawefube aliwo wakusomesa abantu abakyalemedde bifo ebiri mu katyabaga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_799,Ettaka libumbulukuse mu district ye Bulambuli neriziika amayumba – 15 baziikuddwayo nga bafudde,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_800,Abantu abatanamanyibwa muwendo bateeberezebwa okuba nga bafiiridde mu mugga Tangi ogubooze negusalamu oluguudo oluva e Nwoya okudda e Pakwach,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_801,Amataba gasazeemu oluguudo lwe Pakwach – abava e Kampala okudda e Ggulu newalala balabuddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_802,Abazigu balumbye ebyalo e Buloba nebatema abatuuze,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_803,Abazzi b’emisango n’abatunda ebiragalalagala eby’obulabe bakugyibwangako endagaluse,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_804,Government ya Uganda eteekateeka kutandikawo University y’eby’emikono – eyanjuddwa mu bbago ly’etteeka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_805,Nnaabagereka Nagginda akubirizza abakyala okwongera okuvuganya ku bifo by’obukulembeze,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_806,Ppaapa alonze Fr. Dr. Constantine Rupiny okubeera omusumba w’essaza lye Nebbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_807,Abakuumi ba G4S abagambibwa okubba sente ezisoba mu kawumbi kalamba mu Kampala police ebayigga – waliwo akwatiddwa n’obukadde 117,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_808,Martha Karua yagenda okukulemberamu bannamateeka 50 abagenda okuwolereza Dr Kiiza Besigye,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_809,President Museveni aliko abawagizi ba NUP 19 baawadde ekisonyiwo – Olivia Lutaaya yoomu kubasonyiyiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_810,Abantu 2 bakubiddwa amasasi e Kiwaatule,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6
UG_TRUE_811,FDC etadde government ya Kenya ku nninga – basazeewo okugumba ku kitebe kyayo mu Uganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_812,Dr.Kiiza Besigye asimbiddwa mu kooti y’amagye agguddwako emisango 4 ne munne – nebasindikibwa ku alimanda mu kkomera e Luzira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_813,Omumyuka wa RDC Majambere Ivan Kamuntu Ssemakula akwatiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_814,President Museveni ayisizza ekiragiro ku babba sente za government – basibwe ate balagirwe n’okuzizza,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_815,Dr.Kiiza Besigye atwalibwa mu kooti y’amagye – yakwatiddwa mu Kenya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_816,Banna NRM e Lwengo bagala omuwendo gw’ababaka ba parliament gukendeezebwe – nga bwekyakoleddwa ku bitongole bya government,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_817,Government etangaazizza ku bya ‘Muzungu boda’ eyatikkiddwa ku nnyonyi nazzibwayo ewabwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_818,Minister asabye alipoota ku by’okuzimba ekizimbe ku mwala gwe Nakivubo – Hamis Kiggundu yewozezaako,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_819,Taata n’abaana be 3 basangiddwa bafiiridde mu nnyumba e Kyengera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_820,Okukuza emyaka 60 egy’Abajulizi ba Uganda- Ssaabasumba Ssemogerere alabudde bannauganda obutava kukulima mmwanyi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_821,Abantu 6 bateeberezebwa okuba nga bafiiridde mu kabenje akagudde e Kakira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_822,Ssaabasumba Ssemogerere yebazizza abakulira ettendekero lya Uganda Catholic Management and Training Institute – olw’okuzza essuubi mu bavubuka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_823,Ab’ebyokwerinda banunudde omukungu w’ekitebe kya Egypt mu Uganda – abawaambi babakwatidde Buloba,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_824,Ddereeva eyali ayagala okutomera omusirikale wa police y’ebidduka alagiddwa okusasula engassi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_825,Omuliro gusaanyizaawo ekisulo ky’abayizi ku Wamatovu Umea S S Mpigi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_826,Emmundu eyabbibwa ku musirikale ng’akuuma ebigezo e Kyotera – esangiddwa mu mirandira gya Kalittunsi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_827,Ggoonya eridde omukazi abadde agenze okusena amazzi – ku mwalo gwe Ntuuwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_828,Omumegganyi w’Entanda ya Buganda  2013 yoomu ku batudde ebigezo bya S.6 UNEB 2024,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_829,"Abayizi 142,009 bebagenda okutuula ebigezo bya S.6  – UNEB 2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_830,Emmotoka ekutte omuliro ku lutindo lwa Nambigirwa ku Entebbe Express Way,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_831,Abazigu bateekedde omuliro ebyambalo bya bannaddiini mu eklezia ye Kigungu Mapeera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_832,President Museveni agambye nti abawakanya eky’okuggyawo ekitongole kya UCDA – balabe ba ggwanga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_833,Obwakabaka bwa Buganda ssibwakupondooka kukubiriza bantu okwerimira emmwanyi – Owe- Nsibirwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_834,Abazigu basse omukuumi – emmundu bagitutte,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6
UG_TRUE_835,Abayizi ba P.7 batandise okukola ebibuuzo bya PLE 2024 –  abasibe 323 bebatuulidde mu makomera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_836,Bannauganda 80 ababadde baasibwa mu makomera g’e Buwalabu bayiimbuddwa nebadda ku butaka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_837,Omujaasi wa UPDF akubye banne amasasi omu amusse n’okulumya abalala – naye bamusse,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_838,Abantu 3 bafiiridde mu kabenje akagudde ku lw’e Mbarara,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_839,Dorothy Kisaka ne banne abaali bakulira KCCA bayimbuddwa ku kakalu ka kooti,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_840,Omuliro gusaanyizaawo emmaali y’abantu mu Kakajjo Bweyogerere,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_841,Laddu esse 14 e Lamwo abalala bakoseddwa – babadde banoonyi ba bubudamu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_842,Omumyuka w’Omulabirizi w’Obulabirizi bwa Kampala atuuziddwa  n’okutongoza lutikko empya – president Museveni awaddeyo obukadde bwa shs 100,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_843,Omusirikale wa SFC eyatta ab’oLuganda 5 olw’enkaayana z’ettaka e Mayuge – asindikiddwa ku kalabba,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_844,Omuwendo gw’abafiiridde mu muliro gw’e Kigoogwa gulinnye  – baweze 31,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_845,Akabenje kagudde e Namboole – Taxi etomereganye ne mmotoka ya Buyonjo nekwata omuliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_846,Essomero lya St.James Bbiina Primary School e Mutungo likutte omuliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_847,Abaana 3 bafiiridde mu kabenje e Njeru,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_848,Akakiiko k’eddembe ly’obuntu mu Wakiso kalabudde ku mmere ekolebwa nga teriimu biriisa – kawagidde ebbago ly’etteeka ly’emmere erireetebwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_849,Police eggalidde abayizi ba Kyambogo University 11 – bateeberezebwa okwenyigira mu kwekalakaasa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_850,Abantu baweze 24 abaafiira mu muliro ogwakwata emmotoka y’amafuta e Kigoogwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_851,President Museven agambye nti UCDA kye kimu ku bitongole ebibadde binyunyuunta government era kirina okuvaawo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_852,Omulembe gwa bannantagambwako guvudde ku bazadde kusuulirira baana babwe – Ssaabasumba Ssemogerere,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_853,Abantu 3 bafiiridde mu bubenje obugudde e Masaka – Lukululana zitomereganye,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_854,Omuliro gukutte ennyumba e Kamwokya – omwana afiiriddemu abalala balumiziddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_855,Okukebera endagabutonde ku bantu abafiiriddwako abaabwe mu muliro ogwavudde ku mafuta e Kigoogwa kuwedde,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_856,Eyali omuwandiisi wa kooti ya Kisekwa Milly Naluwenda – agyiddwako emisango gy’okutemula eyali omukulu w’ekika ky’Endiga Eng.Daniel Bbosa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_857,Ssenkulu wa KCCA omuggya Frank Nyakaana alambise byatandikirako okukola – essira alitadde ku kukulwanyisa nguzi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_858,Amannya g’abantu 15 gegaakawebwayo – abagambibwa nti bebaafiiridde mu muliro ogwavudde ku mmotoka y’amafuta,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_859,Parliament eyisizza etteeka eppya ku bibira – NFA eggyiddwawo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_860,Government eyongedde okumyumyula etteeka erikwata kukubowa endagamuntu – osobola okusibwa emyaka 3,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_861,Abantu 11 bakakasiddwa nti bafiiridde mu muliro oguvudde ku mmotoka y’amafuta egudde e Matugga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_862,Abantu abatanamanyika muwendo bafiiridde mu muliro oguvudde  ku mmotoka y’amafuta e Matugga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_863,Abatuuze bataasizza omwana abadde awambiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_864,AIDO Network International etongozza kaweefube w’okubanja ebintu by’obuwangwa bwa Africa ebikyakuumibwa abazungu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_865,Okujaguza emyaka 60 egy’Abajulizi ba Uganda – mu St.Peter’s Basilica e Vatican,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_866,Kisaka ne banne basindikiddwa ku alimanda e Luzira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_867,Omujaasi wa UPDF attiddwa e Ssembabule,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6
UG_TRUE_868,Abaali bakulira KCCA – Dorothy Kisaka ne banne batuusiddwa mu kooti e Kasaangati ku by’emisango gy’e Kiteezi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_869,Ababbi bamenye amaduuka eKiriri Gomba – omu attiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_870,UNRA erina ebyapa ebisoba mu 6000 – bya bannauganda abaabiwaayo kusalibweko ettaka ly’enguudo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_871,Okusabira omugenzi Bishop Samuel Balagadde Ssekkadde mu lutikko e Namirembe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_872,Abantu 4 bafiiridde mu kabenje akagudde ku Lubaga road mu Kampala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_873,Abakuumi banywedde omwenge gwebabadde bakuuma nebasuula emmundu e Kyotera – Police ebakutte,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_874,Abantu 6 bafiiridde mu kabenje e Luweero,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_875,Dorothy Kisaka ne banne basuze mu kaduukulu ka police,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_876,"Eyali Omulabirizi we Namirembe Balagadde Ssekadde aziikibwa ku Thursday nga 17 October,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_877,"Nsalesale wa UNEB ow’amasomero okutwalayo obubonero bw’abayizi aweddeko nga 15 October,2024",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_878,Bishop Samuel Balagadde Ssekadde kitalo ! 1944 – 2024,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_879,Aba Buganda kwekwaffe batabukidde minister Sam Mayanja  ku ky’okutyoboola Namulondo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_880,Abaali bakulira KCCA abaagobwa olwa kasasiro w’e Kiteezi – bayitiddwa ku kitebe kya bambega CID,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_881,Omuliro gukutte amayumba ku kyalo Bulange mu Lubaga – ebintu by’abatuuze biweddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_882,Akulira eby’okwerinda ku kyalo asangiddwa attiddwa – mu district ye Kyotera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_883,Ekanisa ya St.John’s Kiwaatule ekutuddwa ku busumba bwe Kira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_884,Abakulisitaayo e Bussi batandise okuzimba ekanisa – oluvannyuma lw’emyaka 40,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_885,Kooti eragidde NEMA yewozeeko ku nteekateeka z’okumenya ennyumba ezigambibwa okubeera mu ntobazi e Busaabala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_886,Abantu 2 bakwatiddwa ku bigambibwa nti babadde bafera amasomero bagaguze ebibuuzo bya UNEB 2024,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_887,Omuliro gusaanyizaawo ebintu by’abayizi ku ssomero lya Bilal Islamic Institute Kakiri,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_888,Ettemu e Mityana – omusajja asse mukaziwe n’omuzzukulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_889,"Abantu abasoba mu mitwalo 20,000 bebalindiridde okuwanikibwa ku kalabba",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_890,President Museveni anenyezza bannauganda abakyalemedde mu bwavu – nga Uganda ejaguza ameefuga age 62,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_891,Ameefuga ga Uganda ag’e 62 – okuddamu okwekenneenya n’okunyweza ebiruubirirwa byaffe!,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_892,Ab’oLuganda 4 bafiiridde mu muliro e Namutumba,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_893,Loole ya Kasasiro etomedde abantu – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_894,Police e Kyotera etaddewo sente ku bavubuka abateeberezebwa okubbisa emmundu mu kitundu ekyo – omusuubuzi w’emmwanyi baamubbako obukadde 150,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_895,President Museveni asonyiye ababadde bavunaanibwa ogw’okubulankanya ensimbi ezaali ez’okugulira ba ssentebe b’ebyalo eggaali,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_896,Police etandise okunoonyereza ku ngeri abaagalana 2 bwebaagudde mu nnyanja nebafiiramu Entebbe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_897,UBOS efulumizza alipoota eyenkomeredde ku byava mu kubala abantu mu Uganda eya 2024 –,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_898,Government yakuwa abaakosebwa kasasiro e Kiteezi obukadde bwa shs 2 buli maka – bagende bapangise ewalala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_899,Parliament eragidde nti ettaka lya Equal Opportunities Commission likolebweko ekyapa ekyenjawulo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_900,Government ya Uganda etongozza enkola y’okumutimbagano okussiddwa ebintu byonna ebikwata ku ttaka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_901,President Museveni atuuzizza Dr. Crispus Kiyonga  nga Chancellor wa Makerere University ow’omunaana,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_902,Police ye Kasangati eggalidde omusirikale waayo ateeberezebwa okusobya ku mwana we – wa myaka 13,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_903,Laddu ekubye abayizi b’essomero 14 e Mubende – babadde mu bibiina,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_904,UNEB efulumizza ennambika esembayo enaagobererwa abayizi abagenda okutuula ebigezo eby’akamalirizo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_905,Abantu 5 bebaakakasibwa nti bafiiridde mu nnyanja – babadde bava Lujaabwa Ssese,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_906,Isaac Ssemakadde alondeddwa nga president wa Uganda Law Society – ku kisanja kya myaka 2,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_907,Katikkiro awabudde government okuwandiika obupande bwokunguudo mu nnimi ennansi – kyakuyambako okulwanyisa obubenje,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_908,Frank Nyakaana Rusa alondeddwa nga ssenkulu wa KCCA ow’ekiseera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_909,Bannauganda abali mu bifo ebikosebwa amataba n’okubumbulukuka kw’ettaka –  balabuddwa okubeera ku bwerinde olw’enkuba ebindabinda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_910,Kyaddaaki government ekkirizza okuwaayo ensimbi eri Law Development Centre – okuwandiisa abayizi 1463 abaali baafikkira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_911,Okukuza olunaku lw’abakadde nga 01 October  – mu Uganda bangi baasuulibwawo ab’oLuganda lwabwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_912,Parliament etandise okwekenneenya ennoongosereza mu mateeka agagenderera okugatta ebitongole bya government – ebisiinga obungi bikwata ku bulimi na bulunzi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_913,President Yoweri Kaguta Museveni agobye ssenkulu wa KCCA Dorothy Kisaka n’abamyuka be,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_914,Bbaasi ebaddemu abasaabaze ewambiddwa abayeekera nebajiteekera omuliro – ebadde eva South Sudan ng’eyingira Uganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_915,Obulabirizi bw’e Namirembe bukuzizza olunaku lw’okubuulira enjiri – balangiridde olutalo ku nguzi n’okujivumirira buli wamu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_916,Abantu 6 bafiiridde mu bubenje 2 obugudde e Iganga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_917,Omuliro gusanyizaawo ebintu by’essomero n’amayumba g’abatuuze e Nakawa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_918,Ettaka erikaayanirwa wakati wa district ye Kaabong ne Kotido lyandisajjula embeera mu Kalamoja – kawefube w’okuggya emmundu ku bantu yaaliwo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_919,Ministry ya Kampala egobye ekiragiro kya Lord Mayor ekiyimiriza akakiiko ka KCCA akanoonya ettaka ewagenda okuyiibwa kasasiro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_920,Omusomesa agambibwa okuwamba omwana ow’emyaka 2 mu Kisenyi asindikiddwa ku alimanda – asoose kwetwala ku police emuweemu ensimbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_921,Parliament eyingidde mu nsonga y’abasomesa ba Kyambogo University abamaze omwaka mulamba nga tebasasulwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_922,Ababadde batambuliza ente enzibe 2 mu taxi – police ebakwatidde Kiboga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
